,Company,Title,Location,Salary,URL,Site,Keyword,City,State,Description
701,Honda Research Institute USA,Machine Learning for Robot Navigation,"Mountain View, CA", ,https://www.indeed.com/rc/clk?jk=b2e301bd66fa362e&fccid=0aad0b277b718ea4&vjs=3,Indeed,Data Scientist,Mountain View, CA,"ContractThis position seeks a candidate who can participate and contribute to the research of robot navigation in human co-existing environments. In particular, we seek an individual with extensive experience in leveraging techniques from machine learning to improve navigation algorithms.
Responsibilities:
Develop and implement machine learning algorithms for robot navigation.
Develop and implement robot navigation software on various experimental platforms.
Participate in research of crowded environment navigation and pedestrian intention recognition.
Participate in collaborative research projects with universities.
Qualifications:
PhD in computer science, robotics, or related field.
Expertise in machine learning, planning/decision making under uncertainty, navigation, motion planning algorithms.
Familiarity with multimodal perception, computer vision.
Hands-on experience with robots in real environment using ROS, C++, Python.
Strong programming skills in Python or C++.
Strong communication skills and ability to work with academic partners."
702,Proofpoint,Cybersecurity Analyst Part-Time Intern - Undergrad,"San Francisco, CA", ,https://www.indeed.com/rc/clk?jk=bb13ed80640f9bcc&fccid=69c7d55b78dc7424&vjs=3,Indeed,Data Scientist,San Francisco, CA,"Part-time, InternshipCompany Overview
At Proofpoint, we’re a team of superheroes protecting people, data, and brands from today’s advanced threats and compliance risks. We scout the best people in the business to:
Build and enhance our proven security platform
Blend innovation and speed in a constantly evolving cloud architecture
Analyze new threats and offer deep insight through data-driven intel
Collaborate with customers to help solve their toughest security challenges
It is our sole mission to help our allies protect what matters most. That’s why we’re a leader in next-generation cybersecurity—and why more than half of the Fortune 100 trust us as a security partner.
Become a Superhero-In-Training
The Cloudmark products engineering team at Proofpoint understands that the work we do has a real impact not only to our customers, but on the world at-large. Our Cloudmark products protect the messaging infrastructure of more than 120 tier-one service providers worldwide, including Verizon, Comcast, Cox, Swisscom, and NTT. These are high volume, high performance environments. We help keep the world safe from bad guys. We believe that small, self-motivated teams can be empowered to do great things.
As an engineering intern on our team you will:
Participate in a creative, enthusiastic, and geographically-distributed team that is responsible for identifying and responding quickly to attacks levied against some of the world's largest ISPs.
Learn to write reports and to perform in depth data analysis using Splunk and other tools. This will allow you to identify and take action against new threats and participate in protecting our customers from the bad guys.
Learn to do data analysis using Splunk, Google BigQuery and MySQL.
Learn how malicious actors commandeer a variety of resources on the Internet to send unwanted messages
Learn how to detect malicious actors and take action to thwart their activities.
Depending on your strengths and interests, this role could go deeper into data analysis, or implementing algorithms or software development or reverse engineering email borne malware.
Your Current Super-Skills
Excellent written and verbal communication
Ability to investigate and write up analysis of findings
Minimum 3.0 Cumulative and Major GPA
Pursuing an undergraduate degree with a focus in Computer Science, Cybersecurity, Data Science, or related field
Completion of 6 hours of Computer Science preferred and completion of 6 hours of Cybersecurity related classes preferred
Preferred Skills:
Some understanding of networking protocols
Understanding concepts such as how email delivery, DNS, and SMTP work
(Or willing to deep dive into RFC’s and do research to learn)
Familiarity with SQL or SIEM (Splunk or Kibana)
Working knowledge of regular expressions or shell scripting
Familiarity/experience with Perl, Python, Bash scripting, Golang, Java, C/C++ or SQL
Experience with Unix/Linux environments and a range of Unix/Linux command-line tools
Ability to reverse engineer malware
Your Superhero Profile
You have the ability and interest in working part time (30 hours/week at maximum) onsite in our San Francisco, CA office. You are currently pursuing an undergraduate degree, and are successfully maintaining an above average GPA, preferably 3.0 or higher. This internship is scheduled to begin immediately and end on approximately August 30, 2019.
Launch your #LifeAtPFPT
As a customer focused and driven-to-win organization with leading edge products, there are many exciting reasons to join the Proofpoint team. We believe in hiring the best the brightest and cultivating a culture of collaboration and appreciation. Our summer interns are highly valued, and we strive to ensure all interns are provided with a meaningful work experience, as well as projects that are relevant to our interns’ interests. As we continue to grow and expand globally, we understand that hiring the right people and treating them well is key to our success! We are a multi-national company with locations in 10 countries, with each location contributing to Proofpoint’s amazing culture!
#LI-DNP"
703,Aera Technology,Data Scientist,"Mountain View, CA 94041", ,https://www.indeed.com/rc/clk?jk=f82876f33c75b1d5&fccid=5fdf424b89e5fd4b&vjs=3,Indeed,Data Scientist,Mountain View, CA 94041,"Do you want to shape the future of enterprise software?

At Aera Technology, we apply Internet scale technology to the challenges facing enterprise businesses. Think of the self-driving car: connected, always-on, thinking, and autonomous. Our mission is to enable companies in the same way.

We're looking for an expert Senior Data Scientist to be based in our Mountain View headquarters. You will be working on new and challenging data science applications, using Machine Learning to solve complex business problems.
Responsibilities
Transform business problems into data problems.
Research and build statistical/machine-learning models.
Perform Exploratory Data Analysis and Statistical Analysis; clearly present the results of an analysis to customers and management.
Collaborate with other team members to build data-science products and services using the Aera platform.
About You
Master’s Degree in Computer Science, Mathematics, Statistics or a related quantitative field with a focus on Machine Learning or Deep Learning. Ph.D. preferred.
4-8 years of professional experience as a Machine Learning Engineer/Data Scientist; preferably in a product development setting.
Good intuitive understanding of machine learning algorithms and practical experience building models with incremental/iterative approach.
Proficiency in Python.
Hands-on experience with machine learning toolkits such as scikit-learn and TensorFlow.
Hands-on experience with software development, including translating ML models into scalable production services.
Experience working with cloud platforms such as AWS, and Google Cloud Platform and distributed computing technologies such as Apache Spark.
At Aera, we're on a mission to solve the biggest, most intractable challenges of enterprise software. We envision the rise of the Self-Driving Enterprise: a more autonomously functioning business with a central operating system that connects and orchestrates business operations. Our platform is increasingly used by the world's largest companies to identify and respond to market opportunities faster.

If you share our passion for building the next generation of enterprise software and implementing it for the most sophisticated customers in the world, you’ve met your match. Headquartered in Mountain View, California, we're growing fast, with teams in Mountain View and San Francisco (California), Bucharest and Cluj-Napoca (Romania), Paris (France), Munich (Germany), London (UK), Pune (India), and Sydney (Australia). So join us, and let’s build this!

Aera Technology is an Equal Employment Opportunity. Qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender perception or identity, national origin, age, marital status, protected veteran status, or disability status. Pursuant to the San Francisco Fair Chance Ordinance, Aera Technology will consider for employment qualified applicants with arrest and conviction records."
704,YouTube,"Software Engineer, YouTube Trust and Safety Data Engineering","San Bruno, CA", ,https://www.indeed.com/rc/clk?jk=d681a6b5b3e87a45&fccid=a9021c35fcef6968&vjs=3,Indeed,Data Scientist,San Bruno, CA,"Minimum qualifications:
4 years of relevant work experience, including experience in one or more of the following: web application security, web technologies and protocols, mobile operating systems (iOS, Android).

Technical experience in security engineering, computer and network security, authentication, security protocols and applied cryptography.

Coding experience in C, C++, Java or Python.

Preferred qualifications:
Signal engineering and validation experience.

Automated system design, monitoring and anomaly detection.

Data warehousing, data aggregation, data surveying and machine learning experience.
About the job
Google's software engineers develop the next-generation technologies that change how billions of users connect, explore, and interact with information and one another. Our products need to handle information at massive scale, and extend well beyond web search. We're looking for engineers who bring fresh ideas from all areas, including information retrieval, distributed computing, large-scale system design, networking and data storage, security, artificial intelligence, natural language processing, UI design and mobile; the list goes on and is growing every day. As a software engineer, you will work on a specific project critical to Google’s needs with opportunities to switch teams and projects as you and our fast-paced business grow and evolve. We need our engineers to be versatile, display leadership qualities and be enthusiastic to handle new problems across the full-stack as we continue to push technology forward.

With your technical expertise you manage individual projects priorities, deadlines and deliverables. You design, develop, test, deploy, maintain, and enhance software solutions.

Join the rapidly growing YouTube Trust and Safety Data Engineering team. This team is responsible for ensuring that videos uploaded to the site are authentic and free of abusive content, and that creators and viewers are safe.
YouTube has grown into a community used by over 1 billion people across the globe to access information, share video, and shape culture. The YouTube team helps budding creators build careers, creates products like YouTube Kids, YouTube Music, and YouTube Gaming, and engages communities around shared passions and global conversations. Together, we empower the world to create, broadcast, and share. Responsibilities

Design feature providers and signal platforms for machine learning teams

Build and maintain automated monitoring of data streams

Build a system of record for all classifier, reviewer, and heuristic decisions

Aggregate useful views for videos, users, playlists, and other site entities.
At Google, we don’t just accept difference—we celebrate it, we support it, and we thrive on it for the benefit of our employees, our products and our community. Google is proud to be an equal opportunity workplace and is an affirmative action employer. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. See also Google's EEO Policy and EEO is the Law. If you have a disability or special need that requires accommodation, please let us know by emailing candidateaccommodations@google.com ."
705,ServiceNow,"Manager, Operational Analytics and Data Science","Santa Clara, CA 95054", ,https://www.indeed.com/rc/clk?jk=1ab59d227cebef6e&fccid=7442885bc0fa7c14&vjs=3,Indeed,Data Scientist,Santa Clara, CA 95054,"Manager, Operational Analytics and Data Science
Santa Clara, CA
This position reports to: Senior Manager, Operational Analytics

ServiceNow is changing the way people work. With a service-orientation toward the activities, tasks and processes that make up day-to-day work life, we help the modern enterprise operate faster and be more scalable than ever before.
We’re disruptive. We work hard but try not to take ourselves too seriously. We are highly adaptable and constantly evolving. We are passionate about our product, and we live for our customers. We have high expectations and a career at ServiceNow means challenging yourself to always be better.
We are seeking an innovative and tech-savvy Sr. Analytics Manager to oversee our Operational Analytics and Data Science team. You will work with a team of digital analysts to extract and interpret raw data to derive valuable insights for our customers, develop and implement analytics solutions, track key performance metrics to improve business performance, and present monthly reports to senior management.
To excel in this role, you will have a background in analytics and statistics, the ability to foster relationships with staff across departments and be motivated to continuously achieve positive results.
Develop effective business intelligence strategies and analytics solutions.
Oversee analytics projects to extract, manage, and analyze data from multiple applications, ensuring that deadlines are met.
Apply statistics and data modeling to gain actionable business insights and boost productivity and revenue.
Enforce company policies and procedures to ensure quality and prevent discrepancies.
Communicate and track key performance metrics across departments.
Identify business opportunities and ensure customer satisfaction.
Manage cross-functional teams, review their performance, and manage schedules.
Generate reports of findings and present these to senior management.
Keep abreast of industry best practices and policies.
In order to be successful in this role, we need someone who has:
5+ years of management experience related to analytics and reporting, data science, or Program/Project management, with a degree in Statistics, Mathematics, Computer Science or another quantitative field,
Ability to learn ServiceNow data architecture and navigate through tables and fields for reporting purposes
Understanding of relational databases
Advanced Excel skills
Proficient in Tableau and SQL
Strong analytical skills, including a thorough understanding of how to interpret customer business needs and translate them into models and operational requirements
Thrives on responsibility and lives for the next big challenge
Keen attention to detail and the ability to multi task in a self-managed environment
Excellent communication skills (verbal and written)
A team player, servant leader, and collaborative worker with a positive attitude
We provide competitive compensation, generous benefits and a professional atmosphere. This is a very collaborative and inclusive work environment where individuals strong on aptitude and attitude will have an opportunity to grow their professional careers through working with some of the most advanced technology and talented developers in the business."
706,Uber,2019 PhD Data Scientist Internship - Consumer,"San Francisco, CA 94103 (South Of Market area)", ,https://www.indeed.com/rc/clk?jk=1a072c2efe6aab87&fccid=f766f8bfbc3effb7&vjs=3,Indeed,Data Scientist,San Francisco, CA 94103 (South Of Market area),"InternshipAt Uber, we ignite opportunity by setting the world in motion. We take on big problems to help drivers, riders, delivery partners, and eaters get moving in more than 600 cities around the world.
We welcome people from all backgrounds who seek the opportunity to help build a future where everyone and everything can move independently. If you have the curiosity, passion, and collaborative spirit, work with us, and let’s move the world forward, together.
About the Role
We’re looking for PhD intern candidates to contribute to Consumer data science in Summer 2019 (3 months). We seek candidates with a strong background in economics, machine learning, computer science, or statistics. You will be embedded in a product team such as Rider or Driver Experience, and work closely with the engineers and product managers under the supervision of a data scientist in that team. You’ll be focused on modeling or data-oriented research on a project defined by you and your mentor.
What You’ll Do
Work with your mentor closely to scope a project, define the problem, and develop and prototype the solution
Work alongside engineers and product managers to understand the business use cases and production feasibility of your work, and collaborate on the experimentation and productionisation of your work
Develop creative solutions to product problems using a combination of empirical insights and sophisticated technical methods
Communicate with senior management and cross-functional teams
Sample Projects
Investigate the meaning and impact of trip quality on riders and drivers
Build uplift and segmentation models to be used for targeted outreach and re-engagement strategies
Build machine learning models for product selection, hotspot location and routing optimization
Building matching algorithms to enable transportation solutions in different markets
Build OCR models to automate Driver document transcription
What You’ll Need
Ph.D. student (anticipated graduation in 2020) majoring in CS, Economics, Statistics, Machine Learning, Operations Research, Physics or other quantitative disciplines
Coding proficiency and the ability to develop statistical analysis and prototype models in Python or R
Proficiency in SQL
Ability to communicate effectively with both technical and business stakeholders
About the Team
The Consumer Data Science team uses data to improve the ways that Uber’s users engage with our products. Data Scientists on Consumer play a central role in guiding product development and strategy through the discovery of insights from data as well as developing data products to optimize the experience. Internships will be with one of the two major product areas with positions in both San Francisco and Seattle:
Driver: Creating a seamless product experience for drivers across the driver journey: matching drivers to cars, onboarding onto our platform, creating a stress-free trip experience, and providing flexible earnings opportunities to engage drivers long term.
Rider: Building products that create an awesome experience for people who ride with Uber including core experiences, airports, events, and business."
707,Deloitte,"Manager: Technology Researcher-Analytics, AI, and Machine Le...","Los Angeles, CA 90071", ,https://www.indeed.com/rc/clk?jk=63bf374a21cdc78b&fccid=9e215d88a6b33622&vjs=3,Indeed,Data Scientist,Los Angeles, CA 90071,"Manager: Technology Researcher-Analytics, AI, and Machine Learning

Managed Services and Products

Risk and Financial Advisory
Powered by Deloitte’s Risk and Financial Advisory’s (RFA) industry-leading expertise and technology, our Managed Services & Products (MS&P) solve critical client challenges and make Deloitte’s Advisory clients more resilient and competitive. This involves developing, and delivering market differentiated recurring services to our clients.
Work you’ll do

The Technology Research Scientist will lead and serve as part of a team supporting established projects and creating products from the ground up. You will be responsible for identifying opportunities to employ Advanced Technology techniques to add cutting edge capabilities to Deloitte’s existing products, as well as researching emerging technologies with the objective of enabling Deloitte to bring truly disruptive technology-driven products to our markets. In addition, you will be responsible for contributing to the Architecture and Design of Deloitte's products in addition to working with multiple teams to guide and influence the architecture and design of the various products. The ideal candidate is a leader, a team player and is passionate about learning and applying their technical skills and experience to solve real-world problems.

The Team

Deloitte’s Advisory Managed Services team is comprised of a group of high impact professionals driving growth opportunities for Deloitte. We provide the capability to extend key world class Advisory solutions to deliver on-going mission critical results for our Clients at a predictable premium price point. We enable our Clients to become best in class and create competitive advantage in their markets."
708,C3,Data Scientist,"Redwood City, CA 94063", ,https://www.indeed.com/rc/clk?jk=fa13abac8050e46e&fccid=98eb9367230d83da&vjs=3,Indeed,Data Scientist,Redwood City, CA 94063,"C3 is the leading AI software platform provider for digital transformation. The proven C3 Platform provides the comprehensive tools to build enterprise-scale AI applications 10 to 100x faster than alternative approaches. At the core of the C3 offering is the revolutionary C3 Type System—an extensible, model-driven AI architecture that dramatically enhances data scientist and application developer productivity. The C3 Platform supports any value chain in any industry with pre-built, configurable, high-value SaaS applications for predictive maintenance, fraud detection, sensor network health, supply network optimization, energy management, anti-money laundering, and customer engagement.

As a Data Scientist, you will participate in the definition of new analytics capabilities able to provide our customers with the information they need to make proper decisions to support our customers in operating the internet of things (IoT). In addition, you will help find the appropriate machine learning / data mining algorithms to answer these questions. Finally, you will be responsible for implementing this into the product and making it available to our customers.

Qualified candidates will have an in-depth knowledge of most common machine learning techniques and their application. You will also understand the limitations of these algorithms and how to tweak them or derive from them to achieve similar results at large-scale.

Your Responsibilities:

Driving adoption of Deep Learning systems into next-generation of C3 products.
Designing and deploying Machine Learning algorithms for industrial applications such as fraud detection and predictive maintenance.
Collaborating with data and subject matter experts from C3 and its customer teams to seek, understand, validate, interpret, and correctly use new data elements.

Requirements:

MS or PhD in Computer Science, Electrical Engineering, Statistics, or equivalent fields.
Applied Machine Learning experience (regression and classification, supervised, and unsupervised learning).
Strong mathematical background (linear algebra, calculus, probability and statistics).
Experience with scalable ML (MapReduce, streaming).
Ability to drive a project and work both independently and in a team.
Smart, motivated, can do attitude, and seeks to make a difference.
Excellent verbal and written communication.

Preferred


Experience with JavaScript and prototyping languages such as Python and R. Experience with Java and Scala is a plus.
Knowledge in electrical engineering and cyber-physical systems is a plus.
A portfolio of projects (GitHub, papers, etc.) is a plus.

C3 provides a competitive compensation package and excellent benefits including:


Competitive salary, generous stock options, 401K, medical, dental, and vision benefits. At the office, we offer a fully stocked kitchen with catered breakfast and lunch, table tennis and pool table, free membership at our on-site gym, Friday evening social hours with food, drink and music and a fun team of great people.

C3 is proud to be an Equal Opportunity and Affirmative Action Employer. We do not discriminate on the basis of any legally protected characteristics, including disabled and veteran status."
709,Activision,Lead Data Scientist,"Santa Monica, CA 90405", ,https://www.indeed.com/rc/clk?jk=d2d0ff88f2fe2a73&fccid=71147e0539a0a1b7&vjs=3,Indeed,Data Scientist,Santa Monica, CA 90405,"Job Title: Lead Data Scientist
Department: Consumer Analytics
Reporting To: Senior Director, Consumer Analytics
Location: Santa Monica, California

Your Mission

The Lead Data Scientist will work closely with Product, Marketing, Studios, Engineering and Technology organizations to deliver world-class advanced analytics analyses of marketing activities and estimating their impact on sales. These projects will include, but are not limited to, Media Mix Optimization, Analysis of Covariance (test & control), Cluster Analysis, Unsupervised and Supervised Learning, Attribution Modeling of disaggregate event-stream data.
We have a tremendous amount of data on how gamers play our games. We need, however, an expert who has the passion, experience, skills and ability to turn that data into action.

This role includes but is not limited to the following tasks/duties:

Be the media measurement thought-leader and own the definition of KPI measuring, providing recommendations on new statistical/machine-learning approaches based on research and testing.
Design, build, validate and socialize advanced attribution models to optimize media mix
Develop meaningful cluster analysis based on both supervised and unsupervised learning models, driving actionable segmentation recommendations
Integrate with existing machine learning pipelines on propensity scoring and LTV projection to granularize the understanding of user journey and customer value
Build and improve ETL pipelines in support of data aggregation, movement and analysis
Establish through testing and experimentation the right statistical approach to delivering analytics insights
Provide thoroughly documented work products to enable smooth operations in production
Interpret and visualize model estimates and diagnostics
Work with senior management to answer strategic business questions through the use of behavioral data

Player Profile

5+ years of experience in database mining/marketing with very large, complex and multi-dimensional datasets.
2+ years of direct experience working in ad-tech with a proven track record of media mix optimization
Thorough understanding and ability to apply supervised and unsupervised learning models.
Must be able to synthesize disparate data to mine and communicate insights
Excellent collaboration and communication skills with a proven track record of working across all levels of the organization.
Experience with large individual customer behavioral data sets (gaming, retail, financial services) and expertise in communication channel best practices, including multi-channel marketing.
Technical mastery in advanced database mining tools such as SQL and SAS/R/Python (any of the three) with the ability to coach and train others on best practice.
Preferred experience working with Data Management Platforms, such as Adobe Audience Manager
Gaming experience particularly with the Call of Duty franchise a strong plus
Exceptional data analysis in Excel including ability to write macros

Your Platform

We’re headquartered in Santa Monica, California, housing multiple teams across many disciplines of Marketing, PR, Sales, Supply Chain and other corporate functions such as HR, IT, Legal, Facilities and Finance. Santa Monica is the nerve center of our company, where the best ideas combine with unrivalled rigor to create the biggest and best entertainment experiences in the world.

Our World

Great Games Start with Great People! This is an exciting time to join us!

Ask anyone who works at Activision, or with Activision, their favorite thing about it, and they’ll tell you, it’s the people. We have world class brands, infrastructure and resources, but our success doesn’t come from assembly lines producing widgets. Our success comes from people producing greatness together. We are nothing without our employee’s brilliance. So if you’re interested in our biggest priority, it’s the people.

Activision is more than just the leading developer and publisher of video games; we are the creators of some of the world’s biggest, most ground-breaking titles in the industry. Our portfolio includes Call of Duty®, Crash Bandicoot™, and Destiny.

Activision is a division of Activision Blizzard (NASDAQ: ATVI), headquartered in Santa Monica, California with locations across the globe. Activision Blizzard is one of the world's largest and most successful interactive entertainment companies and is at the intersection of media, technology, and entertainment. A member of the S&P 500 and recognized on the 2018 FORTUNE 100 Best Companies to Work For® list, Activision Blizzard has operations throughout the world with approximately 10,000 employees and players in 196 countries.

The video game industry and therefore our business is fast-paced and will continue to evolve. As such, the duties and responsibilities of this role may be changed as directed by the Company at any time to promote and support our business and relationships with industry partners."
710,Walmart Stores,Principal Data Scientist,"Sunnyvale, CA 94087", ,https://www.indeed.com/rc/clk?jk=f9d31322b28341fe&fccid=822bc5d9a49270ea&vjs=3,Indeed,Data Scientist,Sunnyvale, CA 94087,"Position Description
As part of this team, you'll solve some of the most fascinating and impactful problems in machine learning, information retrieval, NLP or computer vision problems. The algorithms you develop will champion customers need to express their intent and our goal to understand their preferences, implicitly or explicitly across devices and modalities (voice, text, image etc.). You will develop and deploy machine learned models, to engage and converse with our customers and to understand their goals and expectations to enable them to make the right purchase decision. Your work will be visible to millions of customers and you will have a direct impact on the goals of the Fortune #1 enterprise. If you speak and think machine learning then we want to talk to you. Come join our team and be part of this exciting journey.


In this role you will
Act as a thought leader to identify right problems to solve for our customersDesign and implement state of the art Machine Learning approachesWork as a tech lead and define the roadmap for yourself and co-workersDevelop end-to-end ownership of major customer facing technologiesStay up-to-date with the state of the art techniques of Machine Learning, Information RetrievalBecome an expert either in NLP, Search Ranking or Computer VisionPush the boundaries of Machine Learning to benefit internal and external communityBe a brand ambassador for @WalmartLabs
Minimum Qualifications
PhD in computer science or similar field with 5+ years of experienceHighly proficient in Python or JavaExtremely hands on in building Machine Learning productsExperience in building data products and crunching terabytes of dataA good portfolio of machine learning projects with a significant impact on the bottom lineExperience in working as a tech leadBlog posts, papers or conference talks showing your involvement in the community
Additional Preferred Qualifications
Familiarity with Deep LearningContributions to open source ML projects
Company Summary
The Walmart eCommerce team is rapidly innovating to evolve and define the future state of shopping. As the world’s largest retailer, we are on a mission to help people save money and live better. With the help of some of the brightest minds in technology, merchandising, marketing, supply chain, talent and more, we are reimagining the intersection of digital and physical shopping to help achieve that mission.
Position Summary
The search algorithms team @WalmartLabs is dedicated to the mission of helping millions of customers every day in finding the right products. We are at the forefront of attacking one of the most complex problems of e-commerce. Whenever a user types in a query or browses through product categories on the web site, phone or the iPad, our service goes to work. We mine billions of search queries and tens of millions of products to find the most relevant products for our customers. Team members take end-end responsibility in analyzing large amounts of data, creating complex models, improving their accuracy and deploying these models to serve customers."
711,Prosper,Senior Data Scientist,"San Francisco, CA 94104 (Financial District area)", ,https://www.indeed.com/rc/clk?jk=cf0ff2d35b25e8b6&fccid=da5719507841b66f&vjs=3,Indeed,Data Scientist,San Francisco, CA 94104 (Financial District area),"Who We Are

Prosper is built on a simple idea: connect people who want to borrow money with those that have money to invest. Through Prosper, borrowers get access to fixed and low-rate loans, and investors in those loans can earn solid returns. We work to help build financial well-being for our users, enabling them to invest in each other in a way that is both financially and socially impactful. Since our launch in 2005 as the first peer-to-peer lending marketplace in the US, more than 1 million loans have been provided through the Prosper platform. We've helped people gain access to more than $14 billion in loans for everything from consolidating credit card debt, making home improvements, and even paying for costly medical expenses.

Backed by leading investors like Sequoia Capital, Francisco Partners, Institutional Venture Partners, and Credit Suisse NEXT Fund, our platform is developed and supported with pride in our downtown San Francisco and sunny Phoenix offices.

www.prosper.com ( http://www.prosper.com )

Our Story & Team ( https://www.prosper.com/about ) // Our Blog ( https://blog.prosper.com/ ) // Follow us on Twitter: @ProsperLoans

What We Need

Prosper is seeking a Senior Data Scientist for the Risk Analytics team. You will become a core contributor among a small group of data scientists to operations in credit risk, verification, and marketing teams.

What You Will Do


Build industry-leading predictive models to manage credit and fraud risks, and maximize marketing response & propensity
Leverage multiple complex data sources such as credit bureau reports and customer supplied information at large Scale to optimize approve / decline and credit line assignment decisions
Collaborate with engineers to deploy your models into production environment
Propose and execute solutions to ill-defined problems within business constraints
Come up with creative ways to find and use data that significantly impacts our key business metrics
Assess the potential usefulness and validity of new statistical approaches and data sources
Advise on best practices and statistical methods for evaluating and measuring experiments
Conduct ad-hoc analysis related to risk management, investor services, marketing, operations and corporate development
Motivate and mentor other data scientists to grow their skills and careers

What You Will Need To Have


3-5 years of experience in fintech or finance applying statistical and machine learning predictive techniques
Expert knowledge in one of the statistical programming languages such as Python or R, and database languages such as SQL
Solid understanding of coding best practices model documentation requirements
Advanced degree (M.S./PhD) preferably in statistics, computer science, engineering, physical sciences, economics or related technical field
Strong communication skills – ability to clearly and succinctly communicate technical subject matter to other team members and Senior Management team
Strong interpersonal skills – collaborate with people across functions and develop strong relationships
Ability to work unsupervised in fast-paced environment and tackle multiple projects in parallel
Able to think within regulatory guidelines with a mindset toward reproducible research
Self-motivated, results-oriented, enthusiastic, and a creative thinker

A Few Things to Know About Us

We offer an excellent compensation and benefits plan, including incentive bonuses, stock options, company-paid health, dental, and vision insurance, paid vacation time, 401(k) with employer-match, fitness reimbursement, commuting reimbursement, and more!

Prosper is committed to an inclusive and diverse workplace. All aspects of employment including the decision to hire, promote, discipline, or discharge, will be based on merit, competence, performance, and business needs. We do not discriminate on the basis of race, color, religion, marital status, age, national origin, ancestry, physical or mental disability, medical​​​ condition, pregnancy, genetic information, gender, sexual orientation, gender identity or expression, veteran status, or any other status protected under federal, state, or local law, including the San Francisco Fair Chance Ordinance. Prosper will consider for employment qualified applicants who are non-US citizens and will provide green card sponsorship."
712,Zest Finance,"Director, Data Science","Los Angeles, CA", ,https://www.indeed.com/rc/clk?jk=c23e561bcb28bc8d&fccid=b4d23b7ae49ca3e4&vjs=3,Indeed,Data Scientist,Los Angeles, CA,"The Director, Data Science will lead Zest’s ML team to deliver technically excellent, highly predictive models to drive Zest’s businesses. The Director, Data Science will also communicate and champion Zest’s underwriting technologies to external constituencies including conferences, press, and potential clients.
In this role you will:
Lead a team of 10+ data scientists in developing high-quality, robust predictive algorithms.
Recruit, motivate, and develop the best data scientist talent in the world.
Define Zest’s modeling strategy and manage pipeline for internal and external modeling efforts.
Translate unstructured business problems into well-defined machine learning projects.
Help develop robust, scalable infrastructure for real-time predictions.
Collaborate with a cross-functional team of Engineers, Product Managers, and Business Analysts to identify and manage high leverage opportunities for modeling work.
Represent ZestFinance in calls, meetings, conferences to advance Zest’s position as the world’s leading ML team.
Visibly drive innovation by incorporating new modeling capabilities and/or pioneering data sources.
Develop and evangelize best practices for scoping, building, validating, and monitoring modeling projects.
We are looking for:
Graduate Degree in Math, Computer Science, Statistics, or a related quantitative field.
Prior experience in FinTech or related fields (preferred).
Expert command of statistical analysis, algorithm development, and state-of-the-art tools and methodologies for data science.
8+ years creating predictive models using advance machine learning techniques.
3+ years managing a team of data scientists.
Expert command of SQL and R or Python as applied to data science.
Experience with Hadoop, Spark, or other big data platforms is a plus.
Experience developing real-time production data pipelines.
Experience interacting with external clients is a plus.
Perks and benefits:
People – the best part of Zest
Robust healthcare plans, matching 401K and unlimited vacation time
Dog friendly office with lounge areas, video games and gigantic jigsaw puzzles
On-site gym with yoga, salsa and other employee run fitness classes
Generous family leave policy (6 month maternity leave/3 month paternity leave)
Tuition reimbursement, conference allowance and Zest talks
Complimentary massages, manicures, pedicures and more
Daily catered lunches from LA’s best restaurants and fully stocked kitchen
About ZestFinance:

ZestFinance, Inc. applies its unique credit-decisioning technology platform — based on data science and machine learning — to help lenders effectively predict credit risk so they can increase revenues, reduce risk and ensure compliance. ZestFinance was founded in 2009 by Douglas Merrill and a team of former Google employees with the mission of making fair and transparent credit available to everyone.

We are committed to diversity in hiring, professional development, and everyday discussion. Zest is determined to hire crazy smart people who are different from each other to create broad thinking, lots of different ideas, and by extension, the best team possible."
